STATEFP,COUNTYFP,TRACTCE,GEOID,NAME,NAMELSAD,lat,lng,geometry,Year,Household_Inc
15,3,3405,15003003405,34.05,Census Tract 34.05,21.3051375,-157.8331515,"list(list(c(-157.83565, -157.835611, -157.835497, -157.835459, -157.835372, -157.83511, -157.835024, -157.834842, -157.834298, -157.834117, -157.833937, -157.833396, -157.833217, -157.832979, -157.832631, -157.832246, -157.832112, -157.831989, -157.831914, -157.831732, -157.831695, -157.831649, -157.831627, -157.831579, -157.831555, -157.831447, -157.831404, -157.831324, -157.831086, -157.831007, -157.830971, -157.830863, -157.830827, -157.830708, -157.830433, -157.830346, -157.830217, -157.830292, 
-157.83039, -157.830429, -157.830562, -157.830782, -157.831071, -157.831288, -157.831516, -157.831892, -157.832214, -157.83233, -157.832452, -157.832626, -157.833148, -157.833323, -157.833425, -157.833734, -157.833837, -157.833905, -157.834109, -157.834178, -157.834315, -157.834726, -157.834864, -157.83632, -157.83565, 21.305326, 21.305364, 21.305479, 21.305518, 21.3056, 21.305846, 21.305929, 21.306108, 21.306648, 21.306828, 21.307008, 21.307549, 21.30773, 21.307515, 21.307202, 21.306897, 21.306791, 
21.306708, 21.306658, 21.306535, 21.306505, 21.306469, 21.306448, 21.306403, 21.30638, 21.306258, 21.306209, 21.306129, 21.305892, 21.305813, 21.305774, 21.305658, 21.30562, 21.305493, 21.305198, 21.305121, 21.305006, 21.304925, 21.304847, 21.304813, 21.3047, 21.30449, 21.304239, 21.304051, 21.303813, 21.303424, 21.303113, 21.303, 21.302885, 21.302958, 21.303177, 21.303251, 21.303293, 21.303419, 21.303462, 21.303489, 21.303573, 21.303602, 21.30366, 21.303837, 21.303896, 21.30465, 21.305326)))",2017,49643
15,3,981000,15003981000,9810,Census Tract 9810,21.3936071,-157.7585739,"list(list(c(-157.766798, -157.766599, -157.766509, -157.766499, -157.766385, -157.766284, -157.766088, -157.765576, -157.765501, -157.765266, -157.765236, -157.764983, -157.764836, -157.764718, -157.764246, -157.764049, -157.763824, -157.763694, -157.763642, -157.763579, -157.763546, -157.763475, -157.763453, -157.763426, -157.763424, -157.763455, -157.763483, -157.763506, -157.763558, -157.763587, -157.76369, -157.763846, -157.764078, -157.764095, -157.764173, -157.764205, -157.764233, -157.764238, 
-157.764233, -157.764259, -157.764307, -157.764367, -157.764389, -157.764401, -157.764368, -157.76434, -157.764338, -157.764352, -157.764371, -157.764434, -157.764485, -157.764586, -157.764648, -157.764696, -157.764743, -157.76481, -157.764919, -157.765005, -157.765013, -157.765075, -157.765147, -157.76521, -157.765376, -157.76546, -157.765621, -157.765819, -157.766005, -157.766081, -157.766359, -157.766494, -157.766599, -157.766616, -157.766612, -157.766595, -157.766516, -157.766477, -157.766381, 
-157.76637, -157.766319, -157.766239, -157.765947, -157.764526, -157.764138, -157.763987, -157.763821, -157.763658, -157.763424, -157.763158, -157.762646, -157.762241, -157.761836, -157.761614, -157.761096, -157.760412, -157.759283, -157.759008, -157.758884, -157.758768, -157.758591, -157.758492, -157.758397, -157.758331, -157.758257, -157.75813, -157.758088, -157.758036, -157.757995, -157.757961, -157.757936, -157.757926, -157.757926, -157.757941, -157.757958, -157.758083, -157.758144, -157.758017, 
-157.757799, -157.75771, -157.757591, -157.757544, -157.757268, -157.757065, -157.756975, -157.756913, -157.75676, -157.756705, -157.756602, -157.756447, -157.756153, -157.756092, -157.756033, -157.755974, -157.75594, -157.755907, -157.755889, -157.755636, -157.755552, -157.755486, -157.755289, -157.755224, -157.754627, -157.754447, -157.752733, -157.75223, -157.751356, -157.751052, -157.750736, -157.748705, -157.748685, -157.748477, -157.748187, -157.74812, -157.748084, -157.747998, -157.747635, 
-157.747515, -157.748082, -157.748497, -157.748756, -157.748841, -157.748879, -157.748879, -157.748884, -157.748955, -157.749446, -157.750331, -157.751661, -157.754632, -157.754877, -157.756461, -157.756562, -157.757535, -157.758613, -157.758832, -157.758919, -157.761765, -157.760731, -157.760719, -157.760826, -157.761278, -157.761446, -157.76181, -157.762211, -157.762544, -157.762782, -157.762934, -157.763168, -157.763299, -157.763434, -157.763842, -157.76393, -157.763978, -157.764304, -157.764362, 
-157.764622, -157.765003, -157.765513, -157.765545, -157.765896, -157.766009, -157.766084, -157.766382, -157.766644, -157.766829, -157.766798, 21.377361, 21.378136, 21.378407, 21.378434, 21.378776, 21.37904, 21.379604, 21.380958, 21.381168, 21.381786, 21.381866, 21.382501, 21.382897, 21.383216, 21.384433, 21.384964, 21.385622, 21.386052, 21.38627, 21.386567, 21.386724, 21.387113, 21.387339, 21.387845, 21.388306, 21.388559, 21.388892, 21.389073, 21.389372, 21.389489, 21.389986, 21.390604, 21.391457, 
21.391547, 21.391777, 21.391885, 21.392028, 21.39224, 21.392501, 21.392978, 21.393531, 21.394069, 21.394357, 21.394788, 21.395271, 21.395606, 21.395697, 21.395839, 21.395958, 21.396137, 21.396248, 21.396429, 21.396529, 21.396631, 21.396764, 21.397003, 21.397509, 21.397939, 21.397986, 21.398329, 21.398779, 21.39907, 21.399704, 21.399977, 21.400387, 21.40092, 21.401486, 21.40171, 21.402535, 21.402921, 21.403241, 21.403414, 21.403521, 21.403612, 21.403823, 21.403891, 21.403999, 21.404005, 21.404042, 
21.40409, 21.404223, 21.40485, 21.405033, 21.405089, 21.40514, 21.405173, 21.405213, 21.405238, 21.405298, 21.405339, 21.405392, 21.405415, 21.405408, 21.405396, 21.405368, 21.405362, 21.405363, 21.405376, 21.405412, 21.405446, 21.40549, 21.40553, 21.405585, 21.405708, 21.405764, 21.405849, 21.405935, 21.406036, 21.406139, 21.406233, 21.406332, 21.40643, 21.4065, 21.406833, 21.406953, 21.407009, 21.407111, 21.407156, 21.407217, 21.407243, 21.407399, 21.407537, 21.4076, 21.407646, 21.407582, 21.407558, 
21.407515, 21.407399, 21.407176, 21.40713, 21.407085, 21.40704, 21.406938, 21.406836, 21.406783, 21.406014, 21.405758, 21.405671, 21.405411, 21.405325, 21.403751, 21.403275, 21.400142, 21.399317, 21.39788, 21.397378, 21.396975, 21.394381, 21.394355, 21.393906, 21.393545, 21.393462, 21.393397, 21.393243, 21.392586, 21.392368, 21.391843, 21.391406, 21.391122, 21.39093, 21.390695, 21.39056, 21.390476, 21.390374, 21.389811, 21.388957, 21.38821, 21.386937, 21.386762, 21.385638, 21.38555, 21.384821, 21.383728, 
21.383116, 21.382874, 21.382835, 21.377676, 21.377613, 21.377575, 21.377433, 21.377385, 21.377289, 21.377189, 21.377118, 21.377076, 21.377054, 21.377031, 21.377021, 21.377014, 21.376994, 21.37699, 21.376989, 21.376978, 21.376978, 21.37698, 21.376993, 21.377029, 21.377032, 21.377069, 21.377084, 21.377095, 21.377146, 21.377202, 21.377244, 21.377361)))",NA,0
15,3,980300,15003980300,9803,Census Tract 9803,21.3065629,-158.1090777,"list(list(c(-158.126361, -158.12182, -158.121554, -158.1211, -158.11976, -158.119738, -158.119285, -158.118716, -158.118882, -158.11901, -158.119069, -158.119239, -158.120473, -158.120873, -158.12122, -158.121449, -158.121433, -158.121337, -158.121261, -158.121179, -158.121137, -158.12105, -158.121002, -158.120943, -158.120879, -158.12087, -158.120796, -158.120697, -158.120438, -158.120361, -158.119804, -158.119702, -158.118734, -158.118658, -158.118059, -158.117735, -158.117606, -158.117496, -158.117412, 
-158.116773, -158.116533, -158.115836, -158.115698, -158.115217, -158.114989, -158.114938, -158.11476, -158.114673, -158.114631, -158.114608, -158.114452, -158.114188, -158.114141, -158.113656, -158.113624, -158.11324, -158.113086, -158.11295, -158.112805, -158.112674, -158.112493, -158.112276, -158.112045, -158.111825, -158.111681, -158.110616, -158.10961, -158.108731, -158.107877, -158.106935, -158.105063, -158.103841, -158.103304, -158.102509, -158.100641, -158.09939, -158.098836, -158.097175, 
-158.096622, -158.096091, -158.094498, -158.093968, -158.09328, -158.093028, -158.092955, -158.092791, -158.090499, -158.089423, -158.089259, -158.088084, -158.088071, -158.088028, -158.088022, -158.087878, -158.087487, -158.087261, -158.087056, -158.086849, -158.086841, -158.086736, -158.086621, -158.086469, -158.086317, -158.086195, -158.086086, -158.085981, -158.085845, -158.08544, -158.085306, -158.087017, -158.10391, -158.106108, -158.11063, -158.115683, -158.123997, -158.126361, 21.32098, 21.322263, 
21.322339, 21.322563, 21.323225, 21.323214, 21.322988, 21.322098, 21.321954, 21.321844, 21.321861, 21.321839, 21.321514, 21.322048, 21.321883, 21.321679, 21.32163, 21.321326, 21.321277, 21.321211, 21.321123, 21.321027, 21.320974, 21.320891, 21.320787, 21.320771, 21.320688, 21.32055, 21.320159, 21.319961, 21.320015, 21.320741, 21.320645, 21.320662, 21.320744, 21.320781, 21.32068, 21.320576, 21.320497, 21.319904, 21.319669, 21.319022, 21.318888, 21.318431, 21.318224, 21.318174, 21.318, 21.317912, 21.317839, 
21.317767, 21.317385, 21.31671, 21.316601, 21.315347, 21.315264, 21.314278, 21.313951, 21.313776, 21.313616, 21.3135, 21.313391, 21.313285, 21.313209, 21.313168, 21.313166, 21.313182, 21.31321, 21.313241, 21.313257, 21.31329, 21.313321, 21.313369, 21.313379, 21.313401, 21.31344, 21.313468, 21.31348, 21.31352, 21.313533, 21.313546, 21.313587, 21.313601, 21.313611, 21.313617, 21.313619, 21.313623, 21.313684, 21.313714, 21.313718, 21.313752, 21.313605, 21.313076, 21.313004, 21.311236, 21.306443, 21.30369, 
21.301175, 21.300114, 21.300069, 21.299527, 21.298939, 21.298159, 21.297379, 21.296755, 21.296191, 21.29565, 21.2951, 21.293452, 21.292903, 21.292807, 21.291854, 21.291731, 21.294079, 21.298711, 21.31416, 21.32098)))",NA,0
15,3,11400,15003011400,114,Census Tract 114,21.3807393,-157.9764668,"list(list(c(-158.012997, -158.012732, -158.012736, -158.012656, -158.012575, -158.012503, -158.012438, -158.012369, -158.012142, -158.011892, -158.011586, -158.011461, -158.011306, -158.011244, -158.011187, -158.011107, -158.011016, -158.010885, -158.010781, -158.010752, -158.010691, -158.010674, -158.010704, -158.010552, -158.010356, -158.010139, -158.009966, -158.009779, -158.009589, -158.009455, -158.009382, -158.008497, -158.005843, -158.004959, -158.004913, -158.004775, -158.00473, -158.004314, 
-158.003068, -158.002653, -158.002297, -158.001231, -158.000936, -158.000876, -158.000791, -157.999988, -157.998842, -157.997826, -157.997361, -157.996809, -157.996658, -157.996505, -157.996423, -157.995887, -157.994186, -157.994072, -157.994021, -157.993607, -157.993544, -157.993357, -157.993295, -157.992895, -157.992553, -157.992337, -157.99233, -157.992336, -157.992401, -157.992442, -157.992389, -157.992295, -157.992107, -157.991924, -157.991536, -157.99119, -157.99079, -157.990366, -157.989931, 
-157.989473, -157.98908, -157.988779, -157.988403, -157.987832, -157.987809, -157.987709, -157.98755, -157.987469, -157.985414, -157.984088, -157.98172, -157.979253, -157.977295, -157.977199, -157.97559, -157.97262, -157.972089, -157.971923, -157.971426, -157.971261, -157.971124, -157.970716, -157.97058, -157.970502, -157.970271, -157.970194, -157.969848, -157.96948, -157.969391, -157.96911, -157.968882, -157.968737, -157.968363, -157.967989, -157.967614, -157.967239, -157.966941, -157.966823, -157.966436, 
-157.966126, -157.965447, -157.963804, -157.963556, -157.963542, -157.963504, -157.963453, -157.963389, -157.963183, -157.962993, -157.962424, -157.962235, -157.962155, -157.962145, -157.96195, -157.961885, -157.962464, -157.962739, -157.963023, -157.963976, -157.964964, -157.96579, -157.966705, -157.966924, -157.967679, -157.968461, -157.968946, -157.96908, -157.969258, -157.969672, -157.970192, -157.970239, -157.970499, -157.970901, -157.971515, -157.973143, -157.974546, -157.975555, -157.97504, 
-157.974755, -157.973655, -157.973619, -157.973465, -157.972922, -157.972455, -157.972355, -157.972255, -157.969855, -157.969644, -157.969255, -157.969879, -157.970395, -157.970635, -157.970756, -157.970079, -157.969656, -157.969726, -157.969875, -157.970535, -157.970755, -157.971032, -157.971865, -157.972143, -157.973356, -157.974856, -157.975176, -157.975456, -157.979216, -157.981955, -157.985355, -157.985655, -157.991655, -157.995554, -158.002754, -158.004094, -158.005633, -158.007353, -158.007854, 
-158.008854, -158.009763, -158.010654, -158.010875, -158.011685, -158.012155, -158.013508, -158.012997, 21.371614, 21.372155, 21.373093, 21.373221, 21.373353, 21.373491, 21.373619, 21.373754, 21.373974, 21.374236, 21.374593, 21.374751, 21.375002, 21.375084, 21.375161, 21.375288, 21.375445, 21.375698, 21.375993, 21.376986, 21.377682, 21.378569, 21.379033, 21.379047, 21.379061, 21.379083, 21.379097, 21.379119, 21.379133, 21.379144, 21.379144, 21.379361, 21.380014, 21.380232, 21.380242, 21.380272, 21.380283, 
21.380353, 21.380564, 21.380635, 21.380713, 21.38095, 21.381016, 21.381029, 21.381043, 21.381163, 21.381336, 21.381598, 21.381733, 21.381894, 21.381938, 21.382, 21.382049, 21.382368, 21.383385, 21.383518, 21.383579, 21.384066, 21.384181, 21.384529, 21.384645, 21.38501, 21.385333, 21.385532, 21.385798, 21.385941, 21.386057, 21.386222, 21.386426, 21.38669, 21.386954, 21.387164, 21.387428, 21.387632, 21.387797, 21.387985, 21.388122, 21.388211, 21.388255, 21.388288, 21.388293, 21.388249, 21.388233, 21.388145, 
21.388046, 21.388021, 21.388222, 21.388353, 21.388586, 21.388828, 21.389021, 21.38903, 21.38888, 21.389205, 21.389611, 21.389668, 21.389838, 21.389896, 21.389904, 21.389927, 21.389936, 21.389969, 21.390069, 21.390103, 21.390024, 21.389953, 21.389939, 21.389895, 21.389867, 21.389849, 21.389815, 21.389793, 21.389784, 21.389788, 21.389797, 21.389801, 21.389835, 21.389873, 21.389533, 21.388709, 21.388376, 21.388358, 21.388306, 21.388237, 21.38815, 21.387695, 21.387162, 21.385563, 21.38503, 21.384448, 
21.384348, 21.382294, 21.38161, 21.380108, 21.379389, 21.378789, 21.376783, 21.374131, 21.372071, 21.370451, 21.370065, 21.369142, 21.368671, 21.368579, 21.368553, 21.368559, 21.368576, 21.368684, 21.368694, 21.368758, 21.368856, 21.369033, 21.369503, 21.36993, 21.370237, 21.369528, 21.369137, 21.367537, 21.367339, 21.366478, 21.363451, 21.360838, 21.360138, 21.359339, 21.356939, 21.355289, 21.352239, 21.350367, 21.348819, 21.348099, 21.34774, 21.344666, 21.34274, 21.342435, 21.341799, 21.338979, 
21.338039, 21.338337, 21.339234, 21.339533, 21.340839, 21.342139, 21.342406, 21.342639, 21.346863, 21.349939, 21.350539, 21.3506, 21.351838, 21.355937, 21.355437, 21.356544, 21.357815, 21.359235, 21.360136, 21.362136, 21.363652, 21.365136, 21.366324, 21.367632, 21.36839, 21.370575, 21.371614)))",2017,46917
15,3,11500,15003011500,115,Census Tract 115,21.3311367,-158.0719286,"list(list(c(-158.09072, -158.090627, -158.090561, -158.090418, -158.090289, -158.090175, -158.090152, -158.090108, -158.090069, -158.090038, -158.090021, -158.089948, -158.089911, -158.089848, -158.089885, -158.089894, -158.08982, -158.08963, -158.089614, -158.089596, -158.089571, -158.089559, -158.089555, -158.08955, -158.08953, -158.089532, -158.089535, -158.089447, -158.089371, -158.089299, -158.089229, -158.088976, -158.088727, -158.08847, -158.088289, -158.088161, -158.08775, -158.087555, -158.087313, 
-158.087073, -158.086855, -158.086783, -158.086672, -158.086423, -158.086188, -158.086121, -158.085934, -158.085684, -158.085441, -158.085251, -158.084979, -158.084696, -158.084591, -158.08443, -158.084031, -158.083973, -158.083948, -158.083482, -158.082737, -158.08206, -158.081775, -158.081193, -158.080732, -158.080373, -158.080344, -158.079729, -158.079312, -158.079036, -158.078764, -158.07846, -158.077672, -158.077594, -158.07755, -158.077135, -158.076889, -158.076521, -158.076422, -158.076308, 
-158.076072, -158.076033, -158.075944, -158.075464, -158.075423, -158.075309, -158.075144, -158.074932, -158.074832, -158.074798, -158.07463, -158.074491, -158.074421, -158.074145, -158.074085, -158.074032, -158.073972, -158.073731, -158.073362, -158.073219, -158.073072, -158.072993, -158.07289, -158.072783, -158.072711, -158.072699, -158.072677, -158.072665, -158.072643, -158.072649, -158.072656, -158.072702, -158.072751, -158.072808, -158.072906, -158.072955, -158.072974, -158.072614, -158.072503, 
-158.071746, -158.071571, -158.071536, -158.071394, -158.071216, -158.071169, -158.071093, -158.071048, -158.070868, -158.070794, -158.07065, -158.070374, -158.070337, -158.070141, -158.069939, -158.069789, -158.069616, -158.069427, -158.06929, -158.069194, -158.069082, -158.0689, -158.06881, -158.068801, -158.068583, -158.068566, -158.068472, -158.068416, -158.068302, -158.068211, -158.068127, -158.068095, -158.068066, -158.068016, -158.067836, -158.067716, -158.067434, -158.067265, -158.066971, 
-158.066928, -158.066871, -158.066613, -158.066268, -158.065667, -158.065625, -158.065452, -158.065346, -158.065265, -158.065034, -158.065022, -158.064941, -158.064558, -158.064345, -158.063936, -158.0636, -158.063416, -158.063377, -158.063123, -158.063049, -158.062968, -158.06254, -158.062407, -158.062235, -158.061944, -158.061793, -158.061531, -158.061298, -158.061228, -158.06088, -158.060811, -158.060576, -158.060479, -158.0604, -158.060166, -158.060088, -158.059978, -158.059649, -158.05954, -158.058757, 
-158.056408, -158.056206, -158.055626, -158.056917, -158.056597, -158.056107, -158.056002, -158.055975, -158.055004, -158.054889, -158.054161, -158.053495, -158.0534, -158.053126, -158.052955, -158.052511, -158.052491, -158.052177, -158.051783, -158.051286, -158.051182, -158.051133, -158.051045, -158.050994, -158.049841, -158.04911, -158.048219, -158.04848, -158.048657, -158.049433, -158.051282, -158.052321, -158.053481, -158.053691, -158.053848, -158.054202, -158.054212, -158.056031, -158.057083, 
-158.059438, -158.060496, -158.060903, -158.063566, -158.064421, -158.064496, -158.066372, -158.06656, -158.067165, -158.067279, -158.068083, -158.068208, -158.068423, -158.068734, -158.06935, -158.070079, -158.070297, -158.070688, -158.071508, -158.071982, -158.0722, -158.07247, -158.072753, -158.072873, -158.073017, -158.073385, -158.073737, -158.074022, -158.074377, -158.074645, -158.075441, -158.075632, -158.076472, -158.076773, -158.076801, -158.077294, -158.0774, -158.077597, -158.078079, -158.078482, 
-158.079064, -158.079595, -158.080386, -158.080743, -158.082204, -158.083219, -158.084593, -158.085451, -158.086595, -158.086615, -158.087359, -158.08869, -158.090771, -158.09072, 21.32689, 21.327036, 21.327143, 21.327403, 21.327669, 21.327942, 21.328002, 21.328126, 21.328214, 21.328303, 21.328337, 21.328623, 21.328771, 21.329134, 21.329195, 21.329256, 21.329766, 21.330961, 21.331059, 21.331171, 21.331356, 21.331456, 21.331512, 21.33158, 21.331869, 21.331955, 21.332081, 21.332081, 21.332077, 21.332085, 
21.332076, 21.332096, 21.332117, 21.332147, 21.332173, 21.332197, 21.332298, 21.332359, 21.332443, 21.332527, 21.332612, 21.332647, 21.332702, 21.332837, 21.332977, 21.333019, 21.333139, 21.333314, 21.333509, 21.333675, 21.33395, 21.334209, 21.334326, 21.334526, 21.335026, 21.335085, 21.335111, 21.335652, 21.336532, 21.337333, 21.337672, 21.338353, 21.3389, 21.339314, 21.339348, 21.34002, 21.340456, 21.340733, 21.341007, 21.341306, 21.342007, 21.341928, 21.341881, 21.341454, 21.341173, 21.340775, 
21.340644, 21.340503, 21.340212, 21.340162, 21.340058, 21.33941, 21.339357, 21.339211, 21.338997, 21.338721, 21.338591, 21.338552, 21.33836, 21.338229, 21.33817, 21.337938, 21.337888, 21.337844, 21.337796, 21.337603, 21.3373, 21.337148, 21.336944, 21.336834, 21.336665, 21.336418, 21.336208, 21.336143, 21.336026, 21.335934, 21.335756, 21.335548, 21.335436, 21.335127, 21.334867, 21.334571, 21.334107, 21.333836, 21.333698, 21.333613, 21.333587, 21.333401, 21.33337, 21.333366, 21.333351, 21.333343, 21.333342, 
21.333339, 21.333338, 21.333348, 21.333358, 21.333376, 21.33344, 21.333452, 21.333519, 21.33362, 21.333702, 21.333832, 21.33399, 21.334114, 21.334227, 21.334361, 21.33459, 21.334689, 21.3347, 21.334994, 21.33501, 21.335105, 21.335162, 21.33527, 21.335345, 21.335416, 21.335432, 21.335452, 21.335481, 21.335589, 21.335654, 21.335755, 21.33581, 21.335907, 21.335916, 21.335931, 21.33602, 21.336141, 21.336333, 21.336347, 21.336396, 21.336412, 21.336423, 21.336458, 21.336458, 21.336458, 21.336461, 21.336463, 
21.336424, 21.336386, 21.33635, 21.336343, 21.336263, 21.336243, 21.336215, 21.336003, 21.33593, 21.335837, 21.335643, 21.33552, 21.33528, 21.335025, 21.334944, 21.334463, 21.334368, 21.334027, 21.333873, 21.333763, 21.333433, 21.333324, 21.33317, 21.332708, 21.332554, 21.33304, 21.3345, 21.334625, 21.334987, 21.33615, 21.336291, 21.336468, 21.33662, 21.33666, 21.336967, 21.336999, 21.337227, 21.337481, 21.337517, 21.337622, 21.337688, 21.337854, 21.337862, 21.337986, 21.33661, 21.335967, 21.335832, 
21.335768, 21.335654, 21.335589, 21.334094, 21.333148, 21.331995, 21.331905, 21.331842, 21.331567, 21.330936, 21.330582, 21.330181, 21.330137, 21.330105, 21.329989, 21.329985, 21.329357, 21.329006, 21.328194, 21.327839, 21.327703, 21.326798, 21.326508, 21.326481, 21.325823, 21.325741, 21.32555, 21.32551, 21.325236, 21.32519, 21.325098, 21.324981, 21.324773, 21.324506, 21.324432, 21.324317, 21.324036, 21.323866, 21.323794, 21.323706, 21.323628, 21.323597, 21.323561, 21.323475, 21.323399, 21.32335, 
21.323317, 21.323277, 21.323246, 21.32322, 21.323267, 21.323295, 21.323299, 21.323364, 21.323371, 21.323411, 21.323521, 21.323625, 21.323763, 21.323911, 21.324115, 21.324198, 21.32458, 21.32483, 21.325194, 21.325422, 21.32571, 21.325715, 21.325913, 21.326251, 21.326815, 21.32689)))",2017,97528
